run_id,machine_id,run_log_file,algo,seed,env_name,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage,avg_ram_usage,peak_cpu_usage,peak_ram_usage,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,train_duration_s,final_mean_reward,final_std_reward,time_to_convergence,steps_to_convergence
HP_Windows_ppo_a09b882944,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_a09b882944\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,21.24,767.24,62.39,845.01,0.0003,linear,32,107712,False,67,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,766.622,100.0,0.0,756.923,790000
HP_Windows_ppo_a2234bf6df,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_a2234bf6df\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.29,716.69,41.96,763.5,0.0003,linear,32,68704,False,81,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,566.278,100.0,0.0,532.237,610000
HP_Windows_ppo_a4c961261f,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_a4c961261f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.12,906.42,49.11,1124.34,0.0003,linear,32,247648,False,83,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1640.707,100.0,0.0,1419.277,1560000
HP_Windows_ppo_a56c9da61f,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_a56c9da61f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.07,944.65,59.96,1138.1,0.0003,linear,32,254368,False,89,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1791.04,100.0,0.0,1605.332,1650000
HP_Windows_ppo_b8f0dd36b8,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_b8f0dd36b8\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.01,1030.27,45.01,1353.2,0.0003,linear,32,359552,False,112,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2176.407,100.0,0.0,2166.393,2590000
HP_Windows_ppo_c0adb9884c,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_c0adb9884c\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.81,1098.46,41.91,1516.16,0.0003,linear,32,420608,False,119,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2714.926,100.0,0.0,2704.485,2770000
HP_Windows_ppo_c13e974d00,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_c13e974d00\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.07,896.63,44.0,1122.4,0.0003,linear,32,241664,False,95,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1527.734,100.0,0.0,1516.958,1530000
HP_Windows_ppo_cd7fedf616,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_cd7fedf616\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.87,906.56,51.81,1115.58,0.0003,linear,32,244544,False,71,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1549.194,100.0,0.0,1538.691,1640000
HP_Windows_ppo_d081ab8e20,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_d081ab8e20\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.23,1007.65,48.75,1300.73,0.0003,linear,32,321056,False,104,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2057.222,100.0,0.0,2019.415,1960000
HP_Windows_ppo_d1b2f4ff99,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_d1b2f4ff99\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.43,1027.33,40.89,1332.24,0.0003,linear,32,341024,False,88,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2278.288,100.0,0.0,2267.859,2420000
HP_Windows_ppo_d4e9a4177a,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_d4e9a4177a\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.36,1083.75,42.94,1492.18,0.0003,linear,32,412256,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2737.867,100.0,0.0,2708.117,2920000
HP_Windows_ppo_d7fe253857,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_d7fe253857\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.31,886.2,40.95,1039.7,0.0003,linear,32,202432,False,121,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1591.254,100.0,0.0,1546.662,1660000
HP_Windows_ppo_dbe5908bb0,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_dbe5908bb0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.21,875.04,45.16,1006.66,0.0003,linear,32,185312,False,115,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1366.97,100.0,0.0,1293.299,1340000
HP_Windows_ppo_de92dff7be,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_de92dff7be\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.4,912.59,49.11,1125.95,0.0003,linear,32,247424,False,110,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1717.455,100.0,0.0,1712.607,2010000
HP_Windows_ppo_dff703721c,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_dff703721c\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.42,1077.53,55.23,1483.45,0.0003,linear,32,410464,False,69,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2411.923,100.0,0.0,2326.856,2500000
HP_Windows_ppo_e07d9ed4f3,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_e07d9ed4f3\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.64,707.54,53.17,748.13,0.0003,linear,32,61344,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,524.53,98.555,4.571,472.962,530000
HP_Windows_ppo_e6b1d201c6,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_e6b1d201c6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.2,747.31,47.04,825.56,0.0003,linear,32,98400,False,74,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,688.506,100.0,0.0,678.922,820000
HP_Windows_ppo_e9dfd765a6,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_e9dfd765a6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.29,961.2,44.66,1188.06,0.0003,linear,32,278752,False,66,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1704.576,100.0,0.0,1694.504,1730000
HP_Windows_ppo_ec235ec93f,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_ec235ec93f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,20.21,1005.58,46.0,1453.92,0.0003,linear,32,399488,False,113,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2908.643,100.0,0.0,2898.505,2860000
HP_Windows_ppo_edb65f2c22,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_edb65f2c22\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.63,1095.78,48.06,1493.23,0.0003,linear,32,417088,False,95,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2793.344,100.0,0.0,2782.489,2960000
HP_Windows_ppo_ef1b4b838d,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_ef1b4b838d\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.31,651.58,36.82,663.35,0.0003,linear,32,34848,False,127,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,349.872,100.0,0.0,339.713,360000
HP_Windows_ppo_f04855adee,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_f04855adee\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.16,1020.52,47.07,1328.28,0.0003,linear,32,337312,False,107,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2066.295,100.0,0.0,2056.32,2430000
HP_Windows_ppo_f2464c0b15,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_f2464c0b15\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.8,1029.27,66.49,1339.68,0.0003,linear,32,345536,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2311.115,100.0,0.0,1983.972,2160000
HP_Windows_ppo_f46d566303,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_f46d566303\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,17.28,906.98,43.64,1319.55,0.0003,linear,32,331840,False,95,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3954.575,100.0,0.0,3434.884,2070000
HP_Windows_ppo_f6dd792a2f,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_f6dd792a2f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,19.43,867.68,51.16,1006.66,0.0003,linear,32,187936,False,76,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1663.288,100.0,0.0,1545.96,1500000
HP_Windows_ppo_f8c9e3bdf4,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_f8c9e3bdf4\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,17.0,742.91,41.17,809.98,0.0003,linear,32,86016,False,98,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,863.474,100.0,0.0,728.685,570000
HP_Windows_ppo_f921b9d887,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_f921b9d887\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,18.09,809.68,40.94,945.46,0.0003,linear,32,157792,False,87,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1952.95,100.0,0.0,1906.093,1300000
HP_Windows_ppo_fe4742368f,HP_Windows,experiments\results\HP_Windows\HP_Windows_ppo_fe4742368f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,12,14,1.3,16049.62,12.62,804.19,29.51,1066.98,0.0003,linear,32,213632,False,71,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3458.998,100.0,0.0,3439.683,1310000
HP_Windows_sac_034a790096,HP_Windows,experiments\results\HP_Windows\HP_Windows_sac_034a790096\run_logs\run_log.csv,sac,NA,3DBall,Windows,12,14,1.3,16049.62,7.67,1073.68,12.29,1347.33,0.0003,linear,64,617600,False,182,3,simple,0.817805190526165,1,5,10000000,1898,50000,8289,0.009487785403147441,10,False,0.7244913003572728,19,NA,NA,NA,NA,3066.912,100.0,0.0,2831.74,400000
HP_Windows_sac_05aef13e4c,HP_Windows,experiments\results\HP_Windows\HP_Windows_sac_05aef13e4c\run_logs\run_log.csv,sac,NA,3DBall,Windows,12,14,1.3,16049.62,10.0,1800.1,22.46,1866.55,0.0003,linear,64,620928,False,265,3,simple,0.9337687579413874,1.0,5,10000000,2026,50000,8977,0.007215385253858345,13.0,False,0.5863838931885306,5.0,NA,NA,NA,NA,18832.35,100.0,0.0,16156.186,7600000
HP_Windows_sac_1013d7b746,HP_Windows,experiments\results\HP_Windows\HP_Windows_sac_1013d7b746\run_logs\run_log.csv,sac,NA,3DBall,Windows,12,14,1.3,16049.62,7.41,1397.57,9.21,2085.93,0.0003,linear,64,790912,False,76,2,simple,0.9688839988600874,1,5,10000000,1697,50000,1913,0.008995427123281404,1,False,0.9895253646800612,16,NA,NA,NA,NA,6770.617,100.0,0.0,2671.075,300000
imoiz_Windows_ppo_0403f81c3f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0403f81c3f\run_logs\run_log.csv,NA,NA,NA,Windows,14,20,2.6,32392.73,14.6,1178.66,41.54,1433.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10960.867,100.0,0.0,2824.635,2460000
imoiz_Windows_ppo_0b22a120b0,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0b22a120b0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,12.11,822.44,24.36,1210.59,0.0003,linear,32,269280,False,94,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,5396.535,100.0,0.0,5386.431,2050000
imoiz_Windows_ppo_0d1cff1019,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0d1cff1019\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.09,1089.44,35.45,1252.5,0.0003,linear,32,258496,False,108,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11284.135,100.0,0.0,2015.014,1750000
imoiz_Windows_ppo_0d9562ddff,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_0d9562ddff\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,11.78,510.42,35.5,768.38,0.0003,linear,32,48768,False,104,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,43568.366,100.0,0.0,1548.722,630000
imoiz_Windows_ppo_16cebf55fb,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_16cebf55fb\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.51,1148.78,39.37,1370.99,0.0003,linear,32,322752,False,116,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11561.218,100.0,0.0,2434.757,2060000
imoiz_Windows_ppo_176249ac47,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_176249ac47\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.77,1025.83,40.11,1390.77,0.0003,linear,32,348576,False,120,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2608.32,100.0,0.0,2579.427,2750000
imoiz_Windows_ppo_1991e1400e,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_1991e1400e\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.37,966.86,41.25,1061.65,0.0003,linear,32,160640,False,68,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10633.253,100.0,0.0,1149.808,1010000
imoiz_Windows_ppo_1d3f2874bc,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_1d3f2874bc\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.23,1096.77,43.69,1428.29,0.0003,linear,32,349280,False,104,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,16763.125,100.0,0.0,2624.244,2460000
imoiz_Windows_ppo_209c87d487,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_209c87d487\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.99,760.5,36.51,818.23,0.0003,linear,32,74464,False,85,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,862.3829999999999,100.0,0.0,851.47,630000
imoiz_Windows_ppo_22626d677e,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_22626d677e\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,16.5,773.49,45.26,1055.53,0.0003,linear,32,190848,False,68,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11004.662,100.0,0.0,3466.989,1290000
imoiz_Windows_ppo_37d526c3f7,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_37d526c3f7\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.23,970.08,40.81,1063.04,0.0003,linear,32,158432,False,104,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11879.125,100.0,0.0,1403.855,1130000
imoiz_Windows_ppo_37eebd28d7,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_37eebd28d7\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.2,867.75,33.7,1583.45,0.0003,linear,32,436928,False,87,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,8475.117,100.0,0.0,7396.853,3150000
imoiz_Windows_ppo_403bc7e326,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_403bc7e326\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.62,1202.32,32.92,1496.43,0.0003,linear,32,385152,False,93,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11470.798,100.0,0.0,3364.149,2730000
imoiz_Windows_ppo_439cfbd485,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_439cfbd485\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,16.5,751.77,44.42,1099.01,0.0003,linear,32,213120,False,67,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10917.769,100.0,0.0,2601.425,1430000
imoiz_Windows_ppo_5a0de9297f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_5a0de9297f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,12.8,731.36,45.77,1089.62,0.0003,linear,32,207456,False,99,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,22982.973,100.0,0.0,3039.526,1490000
imoiz_Windows_ppo_5db4be9b51,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_5db4be9b51\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,14.45,1145.88,31.51,1557.88,0.0003,linear,32,429728,False,118,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3508.932,100.0,0.0,3235.932,2740000
imoiz_Windows_ppo_5ddcfd3198,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_5ddcfd3198\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.7,928.53,36.04,1075.57,0.0003,linear,32,197600,False,126,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2228.867,100.0,0.0,2213.857,1620000
imoiz_Windows_ppo_62765f5fee,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_62765f5fee\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.28,657.82,48.73,933.02,0.0003,linear,32,129248,False,105,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,17596.865,100.0,0.0,2489.601,1200000
imoiz_Windows_ppo_6333f9cc62,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_6333f9cc62\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.58,1175.76,38.1,1437.47,0.0003,linear,32,356768,False,90,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,12452.297,100.0,0.0,2980.76,2430000
imoiz_Windows_ppo_6423f3b781,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_6423f3b781\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,12.04,649.63,45.86,956.71,0.0003,linear,32,142976,False,79,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,30608.625,100.0,0.0,1174.645,1080000
imoiz_Windows_ppo_726cf3321d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_726cf3321d\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.69,1036.88,36.29,1173.4,0.0003,linear,32,226368,False,93,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11330.138,100.0,0.0,1812.399,1580000
imoiz_Windows_ppo_740996d592,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_740996d592\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,15.34,906.54,45.14,1420.19,0.0003,linear,32,362016,False,118,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,17422.424,100.0,0.0,5157.75,2300000
imoiz_Windows_ppo_760975c643,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_760975c643\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.41,830.28,44.39,855.42,0.0003,linear,32,71584,False,115,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10206.445,100.0,0.0,509.19,590000
imoiz_Windows_ppo_782b344927,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_782b344927\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,16.46,974.71,40.54,1069.32,0.0003,linear,32,163008,False,113,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9826.151,100.0,0.0,1312.485,1050000
imoiz_Windows_ppo_8a6dfe3dfd,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_8a6dfe3dfd\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.24,1131.17,27.2,1512.83,0.0003,linear,32,404288,False,119,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3316.433,100.0,0.0,3182.703,2510000
imoiz_Windows_ppo_9633fa3131,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_9633fa3131\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.33,1169.14,43.7,1401.36,0.0003,linear,32,337248,False,76,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9446.249,100.0,0.0,2401.214,2410000
imoiz_Windows_ppo_9637852ed8,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_9637852ed8\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,13.66,714.21,35.52,850.29,0.0003,linear,32,91936,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2332.693,100.0,0.0,1631.228,680000
imoiz_Windows_ppo_99d7185f07,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_99d7185f07\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.54,1091.49,45.85,1265.23,0.0003,linear,32,269088,False,89,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10768.66,100.0,0.0,2579.394,2300000
imoiz_Windows_ppo_99ef5d8dc6,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_99ef5d8dc6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.67,840.81,50.36,871.4,0.0003,linear,32,78432,False,94,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9525.714,100.0,0.0,682.904,660000
imoiz_Windows_ppo_a09b882944,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a09b882944\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,17.02,912.31,46.34,984.77,0.0003,linear,32,107712,False,67,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10302.899,100.0,0.0,1586.5910000000001,860000
imoiz_Windows_ppo_a2234bf6df,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a2234bf6df\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.79,691.31,34.87,840.35,0.0003,linear,32,68704,False,81,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,13752.651,100.0,0.0,675.62,580000
imoiz_Windows_ppo_a4c961261f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a4c961261f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,16.35,1057.01,43.68,1230.09,0.0003,linear,32,247648,False,83,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9192.402,100.0,0.0,2037.234,1770000
imoiz_Windows_ppo_a56c9da61f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_a56c9da61f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.13,764.86,39.65,1176.89,0.0003,linear,32,254368,False,89,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2352.094,100.0,0.0,2111.379,1560000
